book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1225,187,10,8531,242,9,27,2011,77,7
2457,164,10,27439,447,7,41,2000,127,5
2002,360,9,21154,683,4,22,2002,66,5
230,10,2,2386,320,2,37,2011,164,6
665,408,7,8279,335,8,9,2016,123,7
2499,277,8,8039,553,3,35,2016,6,4
2896,190,8,29476,339,3,44,2011,23,5
2345,405,1,22490,344,3,39,2012,191,5
1453,36,5,27834,152,10,15,2003,39,5
1248,75,10,11147,623,7,35,2012,30,2
2715,262,4,8398,278,5,43,2002,167,1
1164,274,10,28807,629,4,21,2015,99,5
2266,359,9,25245,89,9,22,2018,18,5
2921,208,4,8047,648,8,50,2001,159,3
2696,346,10,27800,83,9,15,2013,125,2
1898,313,3,8042,469,5,20,2012,137,7
2544,129,3,29526,213,6,6,2001,127,2
642,226,4,19602,556,7,20,2007,6,2
2496,123,8,4478,475,7,20,2015,32,2
1883,243,2,17169,390,10,13,2013,38,3
1715,132,6,9750,576,1,27,2005,42,5
690,187,9,6356,292,1,37,2019,117,3
1080,275,1,23481,157,10,40,2004,21,1
2043,94,6,1078,141,6,43,2004,97,3
2842,145,1,14809,148,9,28,2013,143,2
528,287,3,15768,239,4,45,2009,9,2
780,79,1,4574,561,2,39,2000,92,6
2166,169,5,3750,307,6,25,2015,14,1
85,404,10,25950,392,3,31,2015,132,1
1614,175,5,24279,449,4,15,2006,149,4
275,72,6,28091,134,7,27,2005,9,6
2194,234,10,17495,356,9,15,2016,137,3
1933,325,9,9361,255,1,18,2018,189,7
476,410,8,19473,424,3,3,2010,27,5
1861,258,7,13915,642,8,45,2018,176,1
2946,149,8,2120,450,5,8,2019,157,6
2775,351,1,24226,101,4,15,2007,194,4
2586,14,7,11491,639,3,39,2004,45,4
768,16,3,15244,326,10,50,2010,100,2
1759,218,3,6538,604,4,46,2012,50,5
1964,310,7,11221,158,4,40,2017,88,6
1995,343,3,22758,183,2,27,2018,155,1
1880,409,5,28426,107,10,23,2020,171,2
2889,230,6,3858,78,7,14,2007,159,1
2009,151,8,28838,354,9,22,2014,144,5
1920,198,7,9272,176,2,12,2011,82,5
2907,426,9,27238,202,8,7,2012,79,3
950,411,3,19722,224,8,37,2009,100,6
2122,147,1,4967,198,3,8,2002,181,1
1877,188,8,5625,662,1,42,2015,51,4
2218,142,4,3809,565,8,36,2012,41,7
585,220,3,6537,319,10,20,2009,86,6
2628,388,7,27808,282,3,50,2003,54,6
878,33,5,22211,651,5,37,2017,27,2
1561,274,3,22411,80,4,33,2005,62,4
2144,391,7,20165,647,9,41,2007,39,7
1246,436,9,28769,285,1,21,2009,37,3
308,133,4,20813,185,4,12,2009,117,6
1168,32,4,22600,589,10,3,2002,169,1
2388,425,7,6064,76,9,43,2003,124,2
1704,56,7,24307,374,3,19,2005,81,4
2875,191,2,21397,250,1,50,2015,163,6
467,437,6,14483,365,8,22,2010,158,2
62,116,9,10334,124,7,6,2006,12,4
573,377,10,16984,582,2,22,2013,153,5
2649,375,2,3116,405,8,8,2010,120,3
276,323,4,15736,452,9,3,2005,103,2
768,66,3,10664,331,2,50,2000,150,5
2931,304,10,7075,663,4,2,2011,80,3
1028,50,6,23752,178,9,20,2011,128,2
703,333,10,26516,667,3,31,2014,172,1
959,50,7,22286,549,10,35,2016,200,1
736,415,4,1342,671,3,41,2012,8,3
1731,44,5,5578,235,7,11,2018,182,1
2873,341,4,4387,163,6,33,2009,132,3
1782,253,9,5284,616,3,46,2012,145,6
1486,111,4,18446,79,4,40,2012,151,6
1942,298,9,19377,602,3,9,2006,41,4
1159,447,4,26955,560,10,16,2012,1,4
1348,256,8,17374,279,1,41,2015,110,2
2672,395,1,22771,103,2,50,2003,79,2
2988,255,8,5258,88,10,17,2000,121,7
2259,87,5,26722,260,1,7,2021,42,4
1430,381,8,27522,439,1,12,2010,164,3
133,118,2,15537,77,4,2,2013,152,6
1606,245,3,10621,599,1,5,2008,171,1
848,83,3,28449,656,4,7,2016,92,6
819,91,8,15895,484,4,4,2013,164,7
87,286,7,14730,272,9,22,2011,8,6
2478,21,8,6280,132,7,37,2019,167,6
1220,227,1,16726,622,10,3,2018,124,3
1480,276,5,4370,543,4,32,2001,16,1
375,429,10,16697,324,6,41,2010,190,1
2777,152,8,1160,528,2,42,2006,79,1
2532,72,8,9035,248,9,34,2003,173,2
699,77,9,14446,572,6,37,2013,146,3
2061,166,5,5706,644,7,15,2018,149,3
1837,222,3,2371,233,6,43,2015,189,6
1231,29,4,854,375,8,2,2016,77,1
2185,268,3,16507,649,5,6,2005,15,7
1505,244,1,23342,313,8,43,2008,91,3
71,414,9,29357,351,9,26,2004,161,7
136,241,7,19899,610,8,30,2005,131,5
2943,436,3,29854,239,4,1,2013,136,4
2523,129,3,23553,304,1,32,2019,198,1
212,53,7,10197,263,6,22,2004,119,2
2852,196,8,20195,391,3,49,2010,130,3
345,202,1,27190,159,6,47,2016,142,3
2492,120,1,586,197,10,32,2013,197,5
2247,168,6,22451,286,4,35,2013,81,1
902,434,9,29773,488,3,9,2001,125,4
221,50,4,14271,98,10,12,2014,108,3
2632,322,4,22198,78,6,25,2005,164,5
676,165,1,8050,356,7,5,2021,181,1
375,118,7,19689,187,2,13,2016,194,3
2122,27,1,11524,513,10,42,2001,143,3
1607,299,2,13352,437,10,20,2006,79,7
1287,290,1,27676,462,5,36,2011,72,5
1524,9,3,27301,336,1,21,2005,185,5
2170,365,5,9264,381,8,11,2000,59,5
547,75,9,6911,355,7,29,2006,166,6
1491,5,2,7895,224,2,47,2008,129,7
2649,75,1,10298,589,2,12,2004,105,4
5,321,1,19559,81,3,4,2021,182,5
2117,197,3,26234,251,2,30,2007,117,7
2915,418,4,1471,549,1,2,2007,37,2
413,144,6,13093,467,7,20,2007,122,6
559,182,10,29300,159,8,26,2014,105,7
2253,307,8,21490,265,4,43,2005,180,7
1153,2,9,3020,359,6,45,2010,96,2
1864,107,7,2501,300,2,12,2018,61,6
259,182,5,23373,605,7,15,2020,200,6
2993,190,7,3426,309,5,8,2014,131,7
506,402,7,2423,284,10,11,2013,43,1
2267,238,10,564,529,7,47,2000,1,5
311,215,7,27447,225,7,12,2009,137,1
875,34,5,3001,108,2,34,2004,127,1
804,299,3,5980,346,10,2,2005,110,6
2020,341,10,1104,652,6,47,2003,76,4
2157,311,4,10756,109,8,40,2016,118,6
997,158,7,5941,563,10,20,2008,31,5
124,23,1,1753,454,8,44,2011,150,7
2824,11,4,16641,449,10,9,2017,102,1
1696,280,5,11239,205,1,35,2001,31,5
2249,196,9,3606,575,6,2,2014,43,7
2591,433,10,22118,481,8,5,2005,75,3
1519,78,10,23997,358,7,37,2009,111,5
2415,26,6,6867,489,4,1,2007,196,3
84,112,7,4830,261,10,36,2021,45,7
2852,310,9,26303,557,4,28,2000,191,2
533,163,5,28735,329,3,45,2002,82,7
925,239,4,8423,591,5,5,2003,76,5
2022,145,4,5309,290,8,48,2009,8,3
1227,27,6,24137,275,10,24,2000,19,1
742,127,2,25294,548,10,16,2016,123,3
1553,164,5,20171,579,8,15,2015,115,6
951,305,8,25413,388,6,31,2000,129,4
969,280,6,19013,227,6,44,2008,114,1
1327,51,6,9052,257,6,29,2008,199,2
776,165,4,18142,675,1,23,2020,113,7
1615,351,5,3398,517,5,18,2009,162,4
1481,225,5,3859,320,10,5,2020,25,6
10,176,2,2191,585,1,48,2010,150,7
459,180,8,3536,448,4,42,2005,25,5
338,336,9,7861,111,8,21,2015,33,3
279,71,8,29299,110,4,19,2005,55,3
961,171,6,20151,339,7,13,2015,130,3
472,310,7,18149,604,7,43,2006,123,5
2570,228,8,6428,244,1,32,2017,174,5
478,46,3,6114,264,5,30,2014,115,7
1928,161,4,23739,567,10,8,2013,67,3
177,347,1,12153,695,9,17,2012,103,1
2022,228,1,27340,192,7,29,2005,164,2
353,312,6,14165,522,9,3,2014,49,6
1934,209,7,11116,607,9,35,2001,52,6
1638,405,1,4420,621,6,21,2016,160,5
2895,337,3,24761,286,6,7,2008,86,1
584,83,1,8536,187,8,40,2007,147,1
960,234,6,10312,261,3,13,2016,16,7
2807,389,5,13538,483,8,21,2020,76,5
115,216,4,15022,621,2,27,2005,56,1
1198,291,8,27788,664,10,42,2009,75,2
455,266,6,21159,649,5,24,2018,196,5
1959,151,6,16866,382,10,18,2007,3,1
2649,43,1,19562,329,9,46,2014,71,1
870,124,1,20262,172,9,39,2008,199,3
2658,111,4,13586,291,1,40,2010,54,5
854,396,3,19174,552,8,13,2007,92,3
1648,156,8,27368,377,10,14,2016,29,3
2779,358,10,3827,296,2,47,2009,57,6
367,62,3,27335,313,9,49,2015,188,7
1389,71,1,1364,449,5,38,2016,175,5
1845,426,4,2621,286,10,50,2001,177,7
2938,223,5,17424,175,2,34,2015,132,6
1271,57,1,26030,475,9,39,2016,174,2
2633,171,8,14178,518,10,8,2006,160,2
712,228,7,25160,255,7,8,2020,107,7
1969,330,8,22453,193,2,47,2002,151,2
1573,291,6,27256,242,7,27,2019,28,1
127,447,9,12820,616,4,28,2019,181,6
105,264,2,9256,586,2,13,2003,176,4
2536,52,2,29351,559,9,42,2007,130,1
132,98,3,18239,279,8,46,2009,66,6
2129,246,8,20080,427,4,43,2016,106,4
2510,345,5,19282,239,2,22,2011,84,5
2064,58,8,4562,84,2,13,2012,22,6
2738,302,3,9379,128,10,33,2015,74,7
2433,173,3,24454,545,4,32,2021,82,7
973,392,6,6503,461,6,45,2016,135,2
1936,177,1,2128,253,9,23,2014,32,1
2368,147,9,21934,242,9,20,2019,32,2
1805,32,9,24881,362,8,3,2007,193,2
641,128,7,2972,220,4,22,2001,138,3
2200,272,1,14085,567,3,4,2002,64,4
1131,126,9,24851,363,1,21,2013,93,5
1907,269,1,3536,146,9,33,2008,150,1
328,155,1,16601,150,4,17,2005,5,3
1933,120,6,28163,505,6,31,2021,133,2
108,78,3,1871,641,10,41,2003,86,6
1791,239,1,17085,388,5,11,2003,77,7
2786,131,10,8177,261,6,37,2007,200,6
1706,227,5,24104,324,4,48,2007,62,1
1719,119,7,27559,348,2,25,2007,167,7
2741,75,4,24451,236,8,7,2003,102,1
1985,404,6,3605,79,8,21,2004,140,7
2070,78,7,26277,367,1,28,2009,12,6
1430,229,4,28681,625,1,38,2003,140,2
2903,368,5,6735,236,5,20,2012,197,4
1266,65,6,17012,193,10,45,2001,121,2
1453,431,6,17614,188,6,48,2018,113,6
320,106,9,2330,404,6,17,2007,170,1
752,201,2,23783,211,6,35,2008,99,6
944,289,1,17552,655,4,12,2003,17,3
1648,223,3,16122,632,6,22,2011,118,3
2075,437,4,22812,520,1,39,2019,183,6
1724,3,5,28223,551,6,25,2004,114,4
1597,259,3,27126,325,10,48,2010,87,7
1254,113,7,3362,219,6,1,2005,162,4
2183,425,4,26866,405,8,31,2006,177,1
789,230,1,1142,468,5,45,2011,129,4
2924,237,6,17248,463,9,18,2020,8,1
261,9,1,28612,255,7,3,2019,50,7
137,142,5,11913,640,5,2,2002,94,4
1383,160,2,24052,683,10,36,2017,28,6
1371,260,4,7781,325,3,17,2005,161,2
1110,275,10,5427,495,8,39,2005,124,6
1835,23,5,23615,474,2,45,2019,109,5
2230,11,10,24940,180,4,17,2014,104,6
1922,366,5,14848,492,4,15,2012,97,6
689,254,5,15992,270,3,2,2012,134,2
1451,320,9,14395,687,9,36,2018,61,5
615,257,5,306,422,7,45,2020,21,6
341,264,6,4760,342,1,6,2003,30,5
1552,53,2,10251,243,2,35,2017,55,6
2955,343,4,4776,369,7,5,2009,169,6
144,373,3,19573,150,9,30,2007,187,2
1909,295,6,7671,475,1,24,2013,48,4
2051,58,9,23285,696,2,48,2007,27,7
295,94,4,4591,474,1,25,2012,100,1
492,395,10,20564,156,6,47,2019,137,2
917,238,4,20748,285,9,30,2012,95,1
854,1,2,4614,170,3,25,2006,10,6
2215,175,4,13304,695,3,50,2011,126,4
1119,103,1,23404,337,3,19,2001,18,5
540,85,5,11931,492,7,21,2002,107,7
2876,193,7,9119,272,5,27,2021,29,6
1821,231,8,28540,134,2,41,2003,111,7
601,448,10,20917,184,3,44,2000,100,4
2058,395,8,7083,198,2,25,2009,48,2
1503,384,4,5257,155,8,5,2002,153,4
393,391,4,11505,389,9,27,2016,131,5
1122,72,10,14253,525,1,49,2005,166,4
1069,276,10,11070,466,3,49,2021,94,4
370,340,3,12707,441,1,22,2018,176,3
1808,274,2,4931,583,6,11,2014,144,2
612,290,7,17361,286,3,7,2014,71,5
774,21,7,29279,427,4,41,2010,28,7
462,111,3,9304,636,5,6,2010,77,2
712,411,4,27166,491,5,9,2006,173,6
140,324,4,20386,571,5,13,2009,185,2
1868,276,6,17408,562,6,15,2012,53,2
468,78,10,23971,696,5,47,2009,72,7
145,25,8,7673,214,8,24,2001,95,3
2771,7,7,1160,470,7,31,2008,44,4
2525,367,7,12941,303,1,43,2002,47,2
2632,132,4,26826,577,6,24,2011,85,3
363,199,10,27817,278,5,50,2004,7,4
2376,41,9,26024,359,8,46,2004,128,4
162,222,6,17864,225,6,17,2006,88,7
611,307,6,13301,321,3,16,2007,92,6
1678,172,6,16059,669,3,29,2009,192,3
1067,136,6,27865,331,1,28,2012,46,6
2891,82,3,3272,141,5,37,2001,182,3
1420,42,6,24321,88,3,39,2013,85,1
509,25,1,11172,122,4,5,2020,39,2
2649,219,4,26156,128,6,13,2021,92,6
2701,128,10,29617,191,7,32,2015,60,6
1146,302,10,19124,388,9,45,2019,145,6
2346,39,2,10201,526,8,44,2019,174,5
2517,136,7,8495,265,10,13,2016,81,6
615,417,10,21710,92,5,45,2000,92,6
2329,335,5,15189,310,2,11,2017,149,4
2583,28,10,14464,676,7,3,2011,68,4
2694,32,1,22703,338,5,12,2003,135,1
1035,268,9,9408,438,5,23,2016,150,6
2885,270,9,25975,438,8,24,2009,42,1
1964,157,1,26611,128,10,42,2001,26,6
1008,260,8,19891,599,8,7,2000,87,6
2460,74,4,11160,268,5,17,2021,53,7
2351,50,5,27243,634,10,28,2012,170,7
1432,25,5,22124,198,1,13,2013,68,6
311,343,2,25188,592,6,27,2002,18,1
1308,168,6,4893,357,7,19,2012,31,5
241,205,10,14901,658,5,14,2015,6,2
1658,184,6,13361,621,3,49,2007,142,7
1357,185,2,11878,256,4,38,2004,9,2
892,245,9,915,303,2,15,2019,71,2
1902,205,2,890,201,5,11,2003,105,4
543,85,5,2700,542,3,11,2002,54,1
2427,345,1,17737,624,5,27,2016,131,1
870,195,9,3130,338,7,1,2002,37,5
309,345,2,18020,218,8,46,2017,9,4
1249,67,3,17996,646,6,47,2009,35,5
187,330,4,6233,483,6,26,2013,84,4
1629,27,9,29544,621,3,31,2007,92,3
446,38,6,8269,370,4,17,2009,9,3
924,103,2,15251,297,6,8,2021,5,7
627,146,6,24011,388,5,6,2015,168,7
1880,317,6,14998,582,5,30,2018,185,4
1604,162,7,13291,183,10,11,2007,72,6
2096,298,6,29348,75,3,3,2001,127,5
631,293,3,1135,93,10,5,2007,81,2
2167,74,5,29664,126,2,18,2002,199,3
56,141,9,19182,642,4,20,2021,150,3
829,119,7,13584,639,6,26,2021,91,3
1122,375,1,4096,422,9,18,2006,68,7
2268,233,1,27918,191,9,43,2018,160,4
145,256,10,4915,651,3,17,2012,183,4
311,233,8,22944,517,8,32,2011,27,6
223,309,1,390,265,7,1,2018,51,3
962,412,9,6141,583,7,46,2008,136,4
2310,97,6,1078,156,9,20,2007,27,6
178,118,7,20115,353,2,40,2009,123,1
1753,371,2,15553,132,5,39,2021,162,6
2243,344,6,3410,457,4,33,2013,105,2
1418,185,1,7290,155,8,26,2000,46,3
2669,89,1,3797,111,2,38,2018,62,1
2812,425,1,20641,483,6,27,2015,189,4
462,97,1,2237,302,7,14,2005,91,7
1149,443,3,5374,181,9,48,2003,65,5
1579,394,7,26184,93,2,1,2005,134,1
1926,181,6,23859,471,10,47,2007,76,7
8,144,6,16044,210,1,27,2000,154,1
2240,6,7,14414,255,4,44,2007,127,5
1428,57,5,2384,184,6,40,2001,81,1
1811,103,6,12846,284,7,15,2011,58,7
1751,246,4,23351,150,10,31,2007,183,5
2432,6,7,16473,517,3,2,2018,153,6
1959,422,7,28231,584,9,25,2003,110,1
2921,327,6,11424,493,10,6,2000,34,6
1331,136,3,19902,94,8,4,2009,166,7
1746,157,6,23034,591,1,40,2011,40,5
2149,224,6,21255,593,6,19,2014,114,3
2140,333,1,2560,528,8,5,2013,152,2
1628,19,6,11176,606,7,12,2012,123,2
959,279,2,15869,531,4,6,2002,190,1
2099,331,4,26396,652,2,41,2020,176,2
2087,380,10,1142,245,4,3,2021,91,2
437,335,7,12029,239,4,17,2019,133,1
1948,4,9,23023,171,2,7,2012,126,2
2789,108,5,19004,411,2,34,2014,186,1
2144,225,3,19987,511,1,8,2019,18,5
1588,114,5,21820,401,2,35,2008,151,3
1749,117,5,9389,494,4,32,2019,110,2
798,399,3,2413,295,9,14,2005,100,6
2984,371,4,29089,328,2,16,2006,191,7
678,356,3,19610,256,1,17,2000,170,3
835,152,8,19963,545,6,13,2018,117,5
2407,129,2,22509,608,10,44,2008,91,1
1344,173,2,9384,452,5,6,2021,193,2
1343,323,9,2335,386,4,1,2020,72,6
2145,199,4,5734,547,10,2,2004,145,4
163,109,3,22661,124,3,22,2008,8,4
1421,275,6,29273,85,6,15,2014,28,3
1864,367,3,19051,683,9,28,2009,118,6
2885,139,3,20064,97,3,44,2002,156,6
261,351,3,21513,588,3,42,2000,82,6
1553,304,3,182,477,8,7,2006,117,2
654,306,7,14153,322,10,33,2018,107,3
1813,94,1,27184,428,9,40,2002,120,3
2178,276,6,29036,616,9,45,2010,93,6
2740,369,5,26918,249,4,6,2020,126,6
1585,387,3,23927,173,4,8,2005,189,4
556,195,3,17348,490,5,7,2002,80,4
2490,98,10,17365,662,1,39,2001,188,1
92,388,4,18260,148,5,13,2013,153,6
1476,70,2,9595,169,7,2,2013,61,7
1391,257,4,3368,198,5,45,2003,129,7
28,342,7,1167,190,1,5,2020,16,2
990,26,2,25991,190,7,10,2020,117,5
523,27,10,22749,99,6,43,2017,169,6
409,122,10,9274,122,2,8,2014,40,1
713,56,7,22306,596,9,26,2002,167,7
1005,174,5,6162,580,6,47,2013,8,6
2202,186,1,22578,398,4,50,2020,12,4
334,322,8,12147,159,3,8,2002,147,5
276,281,5,20647,472,2,24,2018,187,1
2231,105,3,4248,221,6,1,2014,70,2
77,76,10,8578,219,7,37,2016,97,1
444,238,8,6342,509,5,23,2003,133,2
871,426,8,8624,417,9,16,2012,51,7
1954,311,5,26907,301,3,43,2005,33,6
1549,272,10,8232,551,4,47,2004,75,4
1456,181,1,16579,658,10,15,2013,54,1
589,271,4,9553,599,3,13,2002,36,7
2177,354,10,8518,531,2,4,2014,156,2
2154,392,5,13766,145,5,22,2015,124,7
1849,142,10,2216,481,3,16,2007,111,3
1022,343,9,5058,593,5,38,2014,165,7
1816,255,6,13072,261,10,44,2007,51,7
505,341,10,20240,179,8,34,2008,53,7
3000,88,7,29440,586,4,3,2008,137,7
650,83,7,20949,592,7,27,2007,178,6
2849,36,3,13757,367,5,49,2015,45,3
1285,169,8,17350,339,9,13,2001,97,6
1562,365,3,10000,591,10,10,2018,103,6
1730,414,5,19031,317,6,34,2011,16,3
820,103,9,12161,695,9,3,2004,85,7
2298,77,6,26009,150,7,48,2020,31,3
103,76,8,17498,405,7,46,2008,190,2
1283,377,8,14079,233,3,8,2005,108,1
1870,159,7,1740,238,1,15,2010,106,2
2593,130,9,13201,260,1,34,2016,97,1
575,69,9,12628,645,4,11,2015,143,3
2405,205,2,20133,299,10,34,2009,62,6
1997,228,6,19312,546,4,32,2016,123,3
194,288,8,10511,336,7,14,2019,159,1
2532,312,2,19470,580,5,33,2007,195,5
2635,302,2,5599,547,1,29,2007,165,3
622,444,4,10456,487,4,38,2012,150,5
2589,20,9,28684,550,7,40,2020,85,7
2037,18,5,4142,540,3,49,2004,114,3
2108,22,7,166,463,6,49,2006,15,7
1585,429,3,4037,404,2,9,2015,53,7
2493,180,9,3316,126,2,17,2006,175,2
145,203,4,7159,126,8,46,2014,150,5
1285,43,10,18819,270,7,27,2006,178,3
1150,54,1,12878,543,8,7,2006,119,6
2022,428,1,11014,97,3,6,2019,26,1
1898,244,10,26829,266,8,26,2013,128,5
1506,23,9,15685,675,8,18,2009,144,3
2068,118,3,2193,328,1,28,2016,70,5
1230,115,4,18193,233,6,21,2003,177,2
2869,251,5,18570,449,10,10,2018,13,3
1352,205,5,29780,441,1,47,2009,122,6
2757,376,5,16907,699,1,32,2016,30,3
855,340,9,3478,275,3,13,2012,183,3
372,174,3,9756,617,7,43,2009,192,6
758,123,5,11877,361,9,43,2003,99,3
584,3,3,12569,683,1,2,2013,40,5
895,247,2,16678,370,6,25,2007,45,6
603,261,3,27459,549,6,48,2017,48,6
1781,426,7,23244,101,8,19,2017,30,4
1003,401,4,12285,238,9,39,2001,72,1
1794,325,6,25988,564,2,49,2014,161,2
365,95,7,13066,346,10,22,2021,136,7
2420,221,4,27256,566,4,37,2011,63,2
2597,74,1,10885,567,9,4,2004,42,1
1265,43,8,13981,451,2,10,2014,186,6
1840,145,8,29090,668,5,14,2008,87,4
2517,172,3,12310,83,4,39,2017,124,4
2553,291,2,819,638,6,43,2020,103,7
1822,48,7,2575,169,9,37,2017,180,7
2890,15,4,13276,112,4,6,2012,190,2
173,230,6,14775,504,10,5,2014,68,3
2546,238,7,24413,650,4,29,2021,81,2
297,207,5,2233,350,7,26,2012,151,4
444,196,9,16935,595,10,21,2002,129,3
76,255,4,15040,677,6,25,2003,49,7
2076,222,2,12458,219,7,18,2004,192,6
2907,143,10,6740,331,2,8,2012,155,3
922,408,7,23228,476,5,40,2018,83,2
2303,62,8,24958,611,9,15,2015,164,5
397,188,10,88,646,9,24,2021,185,6
2097,166,7,29460,691,7,28,2006,109,3
2850,195,3,17393,644,6,43,2005,57,2
1717,428,1,25494,495,8,22,2003,158,2
2487,35,3,673,351,4,28,2012,102,4
986,242,10,9146,151,6,36,2006,90,2
977,215,6,8570,500,9,1,2020,168,6
1432,306,4,3263,564,8,2,2013,190,3
463,236,3,27248,380,1,31,2019,148,5
1042,134,8,5667,284,7,32,2000,182,6
2132,15,8,19654,213,8,7,2002,65,2
1294,50,7,7723,600,7,44,2007,196,6
816,102,2,12451,418,2,43,2003,6,1
1441,31,10,7309,651,3,8,2011,183,5
304,92,4,10181,285,1,21,2014,123,5
464,340,1,3190,261,9,39,2002,128,3
2671,36,8,18684,398,5,15,2019,125,5
1791,99,4,21424,404,8,35,2019,141,6
2578,246,3,14058,380,2,46,2004,153,5
2823,388,3,2347,242,5,16,2017,1,4
73,74,4,2339,698,8,41,2003,7,5
1505,352,8,3273,465,8,33,2017,48,4
185,295,7,463,162,3,10,2000,75,2
108,143,1,3553,596,1,50,2003,164,5
2220,352,1,5104,608,9,16,2005,35,1
848,436,7,20395,561,10,48,2021,75,2
2035,190,8,4947,652,7,3,2018,23,5
2195,25,4,13372,242,7,29,2017,60,2
1510,154,10,11054,174,6,16,2018,12,3
2140,102,9,2364,679,7,44,2017,69,6
2956,28,5,22268,564,6,12,2018,159,1
142,169,2,17269,193,2,24,2003,16,6
889,328,6,29025,79,6,48,2021,50,6
2751,51,7,18914,672,7,3,2021,20,6
2261,58,7,23989,130,2,43,2014,14,6
2829,168,8,752,500,8,30,2018,117,3
1050,405,8,11355,664,2,19,2006,80,4
2088,322,3,23212,649,9,43,2018,59,4
1779,4,3,8447,292,4,46,2003,63,7
266,448,6,13764,384,7,44,2010,49,3
2743,379,2,16546,230,1,33,2003,160,7
2028,151,1,26119,443,6,39,2012,104,7
2064,397,6,24797,487,1,47,2011,143,7
2497,58,6,25070,617,10,11,2010,132,2
1750,242,4,25987,103,8,10,2007,8,3
638,98,5,29042,341,6,50,2021,147,2
1101,104,10,13346,200,2,9,2020,163,2
1959,269,3,24130,491,7,3,2007,76,3
856,145,10,13616,250,6,45,2009,7,2
2835,151,9,22648,295,1,5,2021,41,5
1077,387,3,19992,462,5,15,2020,184,7
40,23,10,15075,692,9,12,2011,168,2
17,90,5,11967,689,5,30,2014,45,5
1549,237,5,19997,467,5,15,2015,74,1
143,286,1,13997,358,10,9,2004,7,7
2212,277,8,24864,580,4,20,2019,170,4
1353,212,4,14149,619,9,5,2017,51,5
1118,390,1,14523,225,10,16,2014,177,4
1968,330,10,29757,75,10,37,2013,16,3
215,197,2,25942,493,1,7,2019,166,4
1598,391,2,20929,163,10,31,2004,62,6
1067,424,5,27957,215,2,33,2006,87,1
1088,302,2,21644,234,2,43,2009,160,5
2896,279,3,8424,179,8,24,2005,8,6
2043,236,4,6242,441,6,40,2009,32,4
147,131,8,25952,570,10,34,2018,163,6
2979,47,3,6398,441,1,36,2010,21,4
2901,392,8,15065,638,5,49,2011,148,7
2672,266,2,22540,657,9,27,2002,63,3
1589,189,2,14854,208,7,13,2001,158,2
901,312,4,4394,255,4,22,2010,16,7
1139,318,6,6878,409,4,37,2003,12,5
1131,220,7,4070,683,5,39,2010,92,2
2140,160,9,26763,113,3,39,2008,137,5
2815,256,6,7238,391,3,38,2012,58,7
503,200,2,15976,146,7,50,2010,86,6
1395,207,8,17858,262,4,40,2005,148,2
1652,7,4,15418,199,5,25,2012,130,4
1402,113,3,22571,454,8,22,2021,13,4
6,438,10,21759,392,10,29,2014,144,1
2241,59,10,5744,443,8,12,2006,3,5
241,352,1,21669,366,4,13,2006,179,4
1195,171,10,15143,570,3,3,2002,40,4
2305,343,7,12567,419,4,47,2015,107,2
681,380,7,2759,699,10,33,2017,171,5
97,371,5,17517,280,10,29,2013,75,2
434,165,1,28000,164,7,13,2006,181,7
7,43,4,11744,441,1,21,2005,172,3
543,51,6,13595,223,6,41,2006,25,6
2340,47,3,5301,441,8,25,2015,98,1
67,51,8,22388,507,4,45,2006,14,1
643,193,6,19147,600,6,38,2021,129,2
1100,365,4,5519,591,7,36,2016,142,3
1722,156,8,2854,387,3,5,2001,21,3
1701,54,2,14358,526,10,33,2019,69,5
1817,257,5,24427,160,5,48,2003,63,6
312,130,9,21484,604,1,50,2011,7,5
1042,364,1,19088,265,5,32,2004,44,2
2570,263,3,3663,367,9,1,2007,121,4
603,275,1,5509,305,6,39,2002,50,6
2709,50,3,9982,649,5,5,2012,41,7
1658,82,10,13461,559,5,45,2016,64,7
2432,130,3,25860,534,7,35,2005,107,1
1608,321,1,25717,265,7,24,2003,120,7
2110,18,9,3076,337,5,7,2007,137,3
1559,362,2,22909,347,8,9,2019,15,6
891,187,3,22827,375,3,8,2002,40,4
1788,142,4,24839,237,3,8,2006,149,3
314,100,9,12076,379,9,50,2007,49,3
261,345,10,12577,698,2,1,2012,11,1
2377,68,6,5153,545,2,23,2021,180,3
2675,109,4,1944,324,3,44,2006,192,3
1023,84,8,21203,491,2,49,2011,67,2
2558,435,10,11488,350,6,20,2013,124,6
1356,172,2,424,95,10,18,2013,192,1
970,439,3,17227,563,2,7,2014,16,1
851,196,9,29315,156,3,4,2004,23,5
38,101,3,29866,135,2,22,2003,25,4
30,294,7,2546,616,4,26,2003,175,6
2352,266,7,9521,636,6,1,2003,143,2
1125,168,6,24389,399,2,34,2005,130,4
714,377,8,2213,186,1,1,2004,168,2
2756,106,4,14419,301,9,4,2000,41,1
1185,337,3,6896,655,4,42,2012,45,2
758,170,1,2373,504,6,19,2016,44,3
242,143,4,19554,466,3,45,2014,64,5
906,130,2,24530,498,5,5,2014,158,5
1,42,10,18761,523,7,20,2000,18,6
2573,303,4,18036,233,8,37,2017,3,1
1440,297,5,28939,622,9,4,2001,161,3
720,246,4,26255,269,6,23,2010,151,7
122,126,9,14309,441,6,7,2005,106,4
2542,384,2,19542,619,6,34,2007,151,5
